prompt,image_prompt,width,height,num_frames,frame_rate,seed,negative_prompt
三号基地建设十五天后初见规模物资补充大队准备出发,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：土卫六橘红色大地上三号基地的全景厂房和机器在昏暗天光中排列整齐远处的风神一号直升机正在起降,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
三百台载重机器人组成的物资补充大队在黑暗中列队出发,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：漆黑的土卫六地表三百台机器人拉着满载物资的板车排成一条长龙头顶探照灯在黑暗中切开一道光路,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
风神一号直升机在上方担任领航员探照灯扫过漆黑大地,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：土卫六低空风神一号直升机在乌云层下盘旋巨大的探照灯光束在橘红色地面上来回扫射,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
两天后物资补充大队抵达三号基地机器人分批次进驻,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：三号基地入口物资运输车队正在卸货机器人在仓库间搬运集装箱远处是正在建设中的厂房,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
二号湖泊旁一派热火朝天的建设景象,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：甲烷湖泊旁工地上机器轰鸣挖掘机和起重机在昏暗天光中忙碌工作,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
萧宇站在基地高处看着自己的建设成果心中得意,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一主角：天才科学家萧宇（35岁，睿智沉稳，黑发，穿深色实验服）。统一场景：萧宇站在观测平台上俯瞰整个三号基地橘红色灯光将他的背影拉长,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
五平方公里的二号湖泊为建筑军队提供燃料后盾,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：甲烷湖泊在昏黄天光下泛着幽暗甲烷液体表面偶尔有气泡破裂冒出白色雾气,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
一台勘测机器人在湖边自由走动检测地质数据,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：暗银色勘测机器人在湖边缓慢行走头顶探照灯照亮橘红色地面它停下来蹲下检测土壤,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
机器人眼睛发出诡异红光扫描地面矿物质构成,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：机器人眼部特写两道红色扫描光束投射到地面岩层上地面反射出诡异的红光,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
五个地质点检测完成后机器人准备返回休整,电影级科幻摄影，宏大史诗感，8K超清，高对比度冷暖调色，电影级景深，胶片颗粒质感。统一场景：勘测机器人站在地形高点回望身后留下一串规则的脚步印,1152,768,81,24,42,画面闪烁，角色变形，结构错位，跳帧，画面抖动，模糊，过度曝光
